GTIN,Quelle
4039057417932,ecoinform
4039057417956,ecoinform
4039057418359,ecoinform
4039057413071,ecoinform
4039057410506,ecoinform
4039057416782,ecoinform
4039057418151,ecoinform
4039057414337,ecoinform
4039057414689,ecoinform
4039057414702,ecoinform
4039057415648,ecoinform
4039057419158,ecoinform
4039057419134,ecoinform
4039057419172,ecoinform
4039057419004,ecoinform
4039057419028,ecoinform
4039057419042,ecoinform
4039057419066,ecoinform
8053264990114,data_nature
8053264991562,data_nature
4039057419332,ecoinform
4039057419370,ecoinform
4039057419356,ecoinform
4039057419394,ecoinform
4021234402336,data_nature
4021234102052,data_nature
4021234102151,data_nature
4021234101017,data_nature
4021234008002,data_nature
4021234160007,data_nature
4021234103400,data_nature
4021234103424,data_nature
4021234101222,data_nature
4021234101239,data_nature
4021234101246,data_nature
4021234102274,data_nature
4021234260936,data_nature
4021234102458,data_nature
4021234102199,data_nature
4021234102205,data_nature
4021234102441,data_nature
4021234101338,data_nature
4021234101543,data_nature
4021234102236,data_nature
4021234101062,data_nature
4021234101079,data_nature
4021234101505,data_nature
4021234101512,data_nature
4021234101529,data_nature
4021234102281,data_nature
4021234101208,data_nature
4021234101215,data_nature
4021234101604,data_nature
4021234101611,data_nature
4021234101628,data_nature
4021234102465,data_nature
4021234101109,data_nature
4021234102120,data_nature
4021234101253,data_nature
4021234101383,data_nature
4021234101390,data_nature
4021234102809,data_nature
4021234102816,data_nature
4021234102823,data_nature
4021234102830,data_nature
4021234102847,data_nature
4021234101536,data_nature
4021234101550,data_nature
8437014360547,ecoinform
9120048831037,data_nature
9120048831044,data_nature
9120048831051,data_nature
9120048831068,data_nature
9120048832607,data_nature
9120048832621,data_nature
9120048833000,data_nature
9120048833024,data_nature
9120048833321,data_nature
9120048831150,data_nature
9120048831174,data_nature
9120048831198,data_nature
9120048832027,data_nature
9120048832546,data_nature
9120048832560,data_nature
9120048831297,data_nature
9120048833987,data_nature
9120048834007,data_nature
9120048832065,data_nature
9120048832089,data_nature
9120048833369,data_nature
9120048830757,data_nature
9120048834090,data_nature
9120048832492,data_nature
9120048833260,data_nature
9120048830092,data_nature
9120048830108,data_nature
9120048831839,data_nature
9120048830252,data_nature
9120048830955,data_nature
9120048833222,data_nature
9120048830917,data_nature
9120048830993,data_nature
9120048833635,data_nature
9120048831013,data_nature
9120048831853,data_nature
9120048831891,data_nature
9120048831938,data_nature
9120048830023,data_nature
9120048830733,data_nature
9120048830085,data_nature
9120048830078,data_nature
9120048830245,data_nature
9120048830337,data_nature
9120048830368,data_nature
8030243019714,ecoinform
8030243027610,ecoinform
8030243019752,ecoinform
8030243027634,ecoinform
8030243019721,ecoinform
8030243019738,ecoinform
8030243019639,ecoinform
8030243014191,ecoinform
8030243014214,ecoinform
8030243014207,ecoinform
8030243014221,ecoinform
8030243019646,ecoinform
8030243019653,ecoinform
8030243019660,ecoinform
8030243019677,ecoinform
8030243019684,ecoinform
8030243019691,ecoinform
8030243019707,ecoinform
8030243027627,ecoinform
8030243019745,ecoinform
8030243015723,ecoinform
8030243015730,ecoinform
8030243027641,ecoinform
8030243026224,ecoinform
8030243026231,ecoinform
8030243026545,ecoinform
4260012641516,data_nature
4260012641042,data_nature
4260012641660,data_nature
4260012641790,data_nature
4260012641806,data_nature
4260012641141,data_nature
4260012641653,data_nature
4260012643091,data_nature
4260012643060,data_nature
4260012641011,data_nature
4260012641028,data_nature
4260012641554,data_nature
4260012641035,data_nature
4260012641059,data_nature
4260012641547,data_nature
4260012641769,data_nature
4260012641073,data_nature
4260012641097,data_nature
4260012641578,data_nature
4260012641110,data_nature
4260012641172,data_nature
4260012641219,data_nature
4260012641226,data_nature
4260012641233,data_nature
4260012641257,data_nature
4260012641349,data_nature
4260012641264,data_nature
4260012641615,data_nature
4260012641288,data_nature
4260012641295,data_nature
4260012641639,data_nature
4260012641325,data_nature
4260012641332,data_nature
4260012641356,data_nature
4260012641677,data_nature
4260012641691,data_nature
4260012641387,data_nature
4260012641394,data_nature
4260012641400,data_nature
4260012641820,data_nature
4260012641417,data_nature
4260012641714,data_nature
4260012641424,data_nature
4260012641721,data_nature
4260012641431,data_nature
4260012641738,data_nature
4260012641448,data_nature
4260012641752,data_nature
4260012642018,data_nature
4260012642025,data_nature
4260012641066,data_nature
4260012641080,data_nature
4260012641103,data_nature
4260012641196,data_nature
4260012641813,data_nature
4260012641127,data_nature
4260012641370,data_nature
4260012641165,data_nature
4260012641592,data_nature
4260012644647,data_nature
4260012644722,data_nature
4260012644623,data_nature
4260012644661,data_nature
4260012644654,data_nature
4260012644630,data_nature
4260012644753,data_nature
4260012644791,data_nature
4260012644777,data_nature
4260012644814,data_nature
4260012644968,data_nature
4260012644951,data_nature
4260012644937,data_nature
4260012642346,data_nature
4260012644982,data_nature
4260012644975,data_nature
4260012645088,data_nature
4260012645309,data_nature
4260012645323,data_nature
4260012645453,data_nature
4260012645439,data_nature
4260012646696,data_nature
4260012645491,data_nature
4260012645484,data_nature
4260012643701,data_nature
4260012645446,data_nature
4260012643428,data_nature
4260012645286,data_nature
4260012645514,data_nature
4260012645408,data_nature
4260012645415,data_nature
4260012645774,data_nature
4260012646054,data_nature
4260012646030,data_nature
4260012646061,data_nature
4260012646078,data_nature
4260012646047,data_nature
4260012645989,data_nature
4260012645958,data_nature
4260012646016,data_nature
4260012645170,data_nature
4260012645996,data_nature
4260012646009,data_nature
4260012646085,data_nature
4260012646610,data_nature
4260012646641,data_nature
4260012641837,data_nature
4260012646627,data_nature
4260012646597,data_nature
4260012645422,data_nature
4260012646672,data_nature
4260012646726,data_nature
4260012641585,data_nature
4260012641776,data_nature
4260012642377,data_nature
4260012641622,data_nature
4260012641318,data_nature
4260012641684,data_nature
4260012641646,data_nature
4260012642407,data_nature
4260012645767,data_nature
4260012641462,data_nature
4260012641479,data_nature
4260012641486,data_nature
4260012642353,data_nature
4260012641523,data_nature
4260012641530,data_nature
4260012641493,data_nature
4260012642384,data_nature
4260012643527,data_nature
4260012643084,data_nature
4260012643107,data_nature
4260012642360,data_nature
4260012643176,data_nature
4260012643053,data_nature
4260012643800,data_nature
4260012643237,data_nature
4260012643268,data_nature
4260012643275,data_nature
4260012646689,data_nature
4260012643817,data_nature
4260012643824,data_nature
4260012643411,data_nature
4260012644999,data_nature
4260012645163,data_nature
4260012645460,data_nature
4260012645248,data_nature
4260012645507,data_nature
4260012645385,data_nature
4260012645255,data_nature
4260012644906,data_nature
4260012645224,data_nature
4260012644920,data_nature
4260012645231,data_nature
4260012644890,data_nature
4260012646740,data_nature
4260012645262,data_nature
4260012644876,data_nature
4260012645972,data_nature
4260012646023,data_nature
4260012645279,data_nature
4260012645194,data_nature
4260012645200,data_nature
4260012645293,data_nature
4260012644944,data_nature
4260012645217,data_nature
4260012643244,data_nature
4260012643251,data_nature
4260012643336,data_nature
4260012643374,data_nature
4260012643220,data_nature
4260012643442,data_nature
4260012646917,data_nature
4260012643367,data_nature
4260012646658,data_nature
4260012643381,data_nature
4260012643398,data_nature
4260012643404,data_nature
4260012643411,data_nature
4260012643664,data_nature
4260012643695,data_nature
4260012643688,data_nature
4260012641455,data_nature
4260012643671,data_nature
4260012643725,data_nature
4260012643985,data_nature
4260012643794,data_nature
4260012642322,data_nature
4260012643787,data_nature
4260012643978,data_nature
4260012643961,data_nature
4260012643954,data_nature
4260012643848,data_nature
4260012643831,data_nature
4260012644036,data_nature
4260012644005,data_nature
4260012644012,data_nature
4260012644029,data_nature
4260012643992,data_nature
4260012644043,data_nature
4260012644104,data_nature
4260012644111,data_nature
4260012644128,data_nature
4260012644227,data_nature
4260012644098,data_nature
4260012644081,data_nature
4260012644142,data_nature
4260012644135,data_nature
8588004638310,data_nature
8588004638334,data_nature
8588004638327,data_nature
4260355583337,data_nature
4260355585232,data_nature
4260355585737,data_nature
4260355585751,data_nature
3445020008730,data_nature
3445020008754,data_nature
3445020207904,data_nature
3445020226905,data_nature
3445020260909,data_nature
3445020001878,data_nature
3445020001915,data_nature
4260355580039,data_nature
4260355581869,data_nature
4260355584242,data_nature
4260355580534,data_nature
3445020001779,data_nature
3445020001755,data_nature
3445020271950,data_nature
3445020003827,data_nature
4260355580510,data_nature
4260355580473,data_nature
4260355580497,data_nature
4260355580336,data_nature
4260355580374,data_nature
4260355581722,data_nature
4260355581708,data_nature
4260355582040,data_nature
4260355582514,data_nature
3445020001151,data_nature
3445020220439,data_nature
3445020904346,data_nature
3445020120340,data_nature
3445020110341,data_nature
3445020001847,data_nature
3445020001854,data_nature
4260355580930,data_nature
4260355581012,data_nature
4260355580978,data_nature
4260355585690,data_nature
4260355581463,data_nature
4260355586772,data_nature
4260355586093,data_nature
4260355585652,data_nature
4260355584082,data_nature
3445020007597,data_nature
4260355585935,data_nature
4260355586932,data_nature
3445020003278,data_nature
4260355586369,data_nature
4260355586468,data_nature
4260355586475,data_nature
4260355586482,data_nature
4260355586499,data_nature
4260355586505,data_nature
4260355586512,data_nature
4260355586529,data_nature
4260355586758,data_nature
4260355586710,data_nature
3445020205283,data_nature
3445020208901,data_nature
3445020205566,data_nature
3445020210706,data_nature
3445020210508,data_nature
3445020220705,data_nature
3445020220507,data_nature
3445020225908,data_nature
3445020204705,data_nature
3445020204507,data_nature
3445020206952,data_nature
3445020205719,data_nature
3445020223508,data_nature
3445020209922,data_nature
3445020296700,data_nature
3445020201957,data_nature
3445020203951,data_nature
3445020291958,data_nature
3445020290951,data_nature
3445020202909,data_nature
3445020295901,data_nature
3445020222709,data_nature
3445020223706,data_nature
3445020222501,data_nature
3445020006699,data_nature
42100263,data_nature
4260028360777,data_nature
4260028360814,data_nature
4035731820104,data_nature
4035731805309,data_nature
4035731805408,data_nature
4035731805286,data_nature
4035731851009,data_nature
4035731853003,data_nature
4035731852402,data_nature
4035731852501,data_nature
4035731852020,data_nature
4035731852129,data_nature
4035731805255,data_nature
4035731805965,data_nature
4035731805705,data_nature
4035731805934,data_nature
4035731805958,data_nature
4035731805606,data_nature
4035731805002,data_nature
4035731805101,data_nature
4035731817043,data_nature
4035731817340,data_nature
4035731818002,data_nature
4035731818026,data_nature
4035731817388,data_nature
4035731805552,data_nature
4035731817265,data_nature
4035731805859,data_nature
4035731805903,data_nature
4035731805804,data_nature
4035731805569,data_nature
4035731818040,data_nature
4035731805590,data_nature
4035731817081,data_nature
4035731807006,data_nature
4035731820005,data_nature
4035731804401,data_nature
4035731804104,data_nature
4035731805156,data_nature
4013123437536,data_nature
4011246055309,ecoinform
4056500033808,ecoinform
4011246114525,ecoinform
4011246014733,ecoinform
4011246014832,ecoinform
4056500032306,ecoinform
4056500337005,ecoinform
4056500032559,ecoinform
4011246015969,ecoinform
4056500032955,ecoinform
4056500033105,ecoinform
4056500033150,ecoinform
4056500033372,ecoinform
4056500033402,ecoinform
4056500033754,ecoinform
4056500033907,ecoinform
4056500333502,ecoinform
4056500032351,ecoinform
4101530008385,ecoinform
4260062150686,ecoinform
4260062150815,ecoinform
4260062150907,ecoinform
4260062150921,ecoinform
4260062150983,ecoinform
4260062151010,ecoinform
4260062151089,ecoinform
4260062151126,ecoinform
4260062151348,ecoinform
4260062151386,ecoinform
4260062152727,ecoinform
4260062152734,ecoinform
4260062154219,ecoinform
4260062154226,ecoinform
4260062154271,ecoinform
4260062154592,ecoinform
4260062154608,ecoinform
4260062154622,ecoinform
4260062154646,ecoinform
4260062154684,ecoinform
4260062154707,ecoinform
4260062154721,ecoinform
4260062154790,ecoinform
4260062154837,ecoinform
4260062154844,ecoinform
4260062154851,ecoinform
4260062154936,ecoinform
4260062157852,ecoinform
4260062158231,ecoinform
4260062158248,ecoinform
3380380068522,data_nature
3380380047749,data_nature
3380380096440,data_nature
3380380096457,data_nature
3380380096464,data_nature
3380380096471,data_nature
3380380096488,data_nature
3380380096495,data_nature
3380380102486,data_nature
3380380102479,data_nature
3380380087400,data_nature
3380380087417,data_nature
3380380087424,data_nature
3380380087431,data_nature
3380380101205,data_nature
3380380080456,data_nature
3380380080449,data_nature
3380380078019,data_nature
3380380057960,data_nature
3380380044915,data_nature
3380380044908,data_nature
3380380057953,data_nature
3380380069956,data_nature
3380380072109,data_nature
3380380080432,data_nature
3380380083822,data_nature
3380380096327,data_nature
3380380103070,data_nature
3380380074042,data_nature
3380380074066,data_nature
3380380074073,data_nature
3380380076534,data_nature
4045178006139,data_nature
4045178006078,data_nature
4045178006054,data_nature
4045178006030,data_nature
4045178006092,data_nature
4045178006153,data_nature
4045178006177,data_nature
4045178006191,data_nature
4045178006252,data_nature
4045178006238,data_nature
4045178006214,data_nature
4251747300373,data_nature
4045178005897,data_nature
4251747300496,data_nature
4251747300779,data_nature
4251747300472,data_nature
4251747301103,data_nature
4251747301066,data_nature
4251747301080,data_nature
4251747301042,data_nature
4005561106181,data_nature
4005561110188,data_nature
4005561110294,data_nature
4005561110683,data_nature
4005561120187,data_nature
4005561120682,data_nature
4005561120989,data_nature
4005561130193,data_nature
4005561130292,data_nature
4005561140185,data_nature
4005561140291,data_nature
4005561140390,data_nature
4005561150184,data_nature
4005561150290,data_nature
4005561150481,data_nature
4005561150689,data_nature
4005561151198,data_nature
4005561155196,data_nature
4005561160190,data_nature
4005561180181,data_nature
4005561200193,data_nature
4005561240595,data_nature
4005561271599,data_nature
4005561272596,data_nature
4005561280195,data_nature
4005561352182,data_nature
4005561005484,data_nature
4005561006603,data_nature
4005561007389,data_nature
4005561005354,data_nature
4005561005361,data_nature
4005561005378,data_nature
4005561005392,data_nature
4005561007242,data_nature
4005561007259,data_nature
4005561007341,data_nature
4005561007365,data_nature
4005561536018,data_nature
4005561536025,data_nature
4005561536032,data_nature
4005561801611,data_nature
4005561532683,data_nature
4005561532409,data_nature
4005561006580,data_nature
4005561006597,data_nature
4005561532638,data_nature
4005561008157,data_nature
4005561532386,data_nature
4005561532393,data_nature
4005561532652,data_nature
4005561001783,data_nature
4005561001790,data_nature
4005561001806,data_nature
4005561007587,data_nature
4005561007594,data_nature
4005561003732,data_nature
4005561002414,data_nature
4005561007853,data_nature
4005561002421,data_nature
4005561003534,data_nature
4005561003527,data_nature
4005561004272,data_nature
4005561003541,data_nature
4005561003558,data_nature
4005561003565,data_nature
4005561004715,data_nature
4005561003596,data_nature
4005561007877,data_nature
4005561007860,data_nature
4005561007884,data_nature
4005561007907,data_nature
4005561007914,data_nature
4005561007891,data_nature
4005561006658,data_nature
4005561006665,data_nature
4005561006672,data_nature
4005561007358,data_nature
4005561002872,data_nature
4005561002889,data_nature
4005561004890,data_nature
4005561007204,data_nature
4005561007198,data_nature
4005561003251,data_nature
4005561004142,data_nature
4005561005491,data_nature
4005561003923,data_nature
4005561003930,data_nature
4005561007501,data_nature
4005561007525,data_nature
4005561007518,data_nature
4005561109151,data_nature
5060002043035,ecoinform
5060002043042,ecoinform
5060002043189,ecoinform
5060002043073,ecoinform
5060002043165,ecoinform
5060002043172,ecoinform
5060002043158,ecoinform
5060002043752,ecoinform
5060002043677,ecoinform
5060002043707,ecoinform
5060002043691,ecoinform
5060002043776,ecoinform
4260344820146,data_nature
4008920028315,data_nature
4008920003312,data_nature
4008920004319,data_nature
4008920007129,data_nature
4008920013069,data_nature
4008920013311,data_nature
4008920015339,data_nature
4008920020319,data_nature
4008920023310,data_nature
4008920024317,data_nature
4008920028216,data_nature
4008920031216,data_nature
4008920032213,data_nature
4008920033333,data_nature
4008920803950,ecoinform
4008920041123,data_nature
4008920058336,data_nature
4008920064061,data_nature
4008920066126,data_nature
4008920068311,data_nature
4008920074121,data_nature
4008920075128,data_nature
4008920077061,data_nature
4008920077153,data_nature
4008920077337,data_nature
4008920083123,data_nature
4008920085264,data_nature
4008920087121,data_nature
4008920089330,data_nature
4008920094211,data_nature
4008920096215,data_nature
4008920099124,data_nature
4008920100318,data_nature
4008920102121,data_nature
4008920222232,data_nature
4008920107317,data_nature
4008920108062,data_nature
4008920108239,data_nature
4008920108154,data_nature
4008920109311,data_nature
4008920111215,data_nature
4008920112212,data_nature
4008920113219,data_nature
4008920114216,data_nature
4008920116210,data_nature
4008920117217,data_nature
4008920121139,data_nature
4008920128060,data_nature
4008920128336,data_nature
4008920132210,data_nature
4008920133217,data_nature
4008920139219,data_nature
4008920140062,data_nature
4008920141311,data_nature
4008920142219,data_nature
4008920143216,data_nature
4008920145418,data_nature
4008920145616,data_nature
4008920148211,data_nature
4008920152317,data_nature
4008920152065,data_nature
4008920153215,data_nature
4008920154311,data_nature
4008920156360,data_nature
4008920158210,data_nature
4008920159217,data_nature
4008920160213,data_nature
4008920161333,data_nature
4008920162064,data_nature
4008920162316,data_nature
4008920163313,data_nature
4008920164211,data_nature
4008920165218,data_nature
4008920705216,data_nature
4008920176214,data_nature
4008920177211,data_nature
4008920178218,data_nature
4008920180112,data_nature
4008920215067,data_nature
4008920215333,data_nature
4008920220412,data_nature
4008920220610,data_nature
4008920236215,data_nature
4008920244210,data_nature
4008920246214,data_nature
4008920247211,data_nature
4008920252338,data_nature
4008920258330,data_nature
4008920261613,data_nature
4008920264218,data_nature
4008920286616,data_nature
4008920296066,data_nature
4008920296318,data_nature
4008920297063,data_nature
4008920297315,data_nature
4008920298336,data_nature
4008920323069,data_nature
4008920324127,data_nature
4008920325216,data_nature
4008920239315,data_nature
4008920327319,data_nature
4008920331064,data_nature
4008920332061,data_nature
4008920332313,data_nature
4008920333310,data_nature
4008920334317,data_nature
4008920341315,data_nature
4008920342213,data_nature
4008920346211,data_nature
4008920347218,data_nature
4008920354216,data_nature
4008920357217,data_nature
4008920358313,data_nature
4008920359211,data_nature
4008920365212,data_nature
4008920366318,data_nature
4008920367063,data_nature
4008920367315,data_nature
4008920370216,data_nature
4008920371312,data_nature
4008920372210,data_nature
4008920373217,data_nature
4008920375310,data_nature
4008920376331,data_nature
4008920377215,data_nature
4008920384336,data_nature
4008920386316,data_nature
4008920388334,data_nature
4008920399316,data_nature
4008920402214,data_nature
4008920406311,data_nature
4008920408216,data_nature
4008920421260,data_nature
4008920424063,data_nature
4008920424315,data_nature
4008920424155,data_nature
4008920425312,data_nature
4008920426333,data_nature
4008920430217,data_nature
4008920431313,data_nature
4008920435212,data_nature
4008920484227,data_nature
4008920497067,data_nature
4008920497234,data_nature
4008920530214,data_nature
4008920532218,data_nature
4008920575314,data_nature
4008920576311,data_nature
4008920577332,data_nature
4008920123232,data_nature
4008920612217,data_nature
4008920613214,data_nature
4008920633069,data_nature
4008920633151,data_nature
4008920364260,data_nature
4008920637319,data_nature
4008920633311,data_nature
4008920633618,data_nature
4008920653319,data_nature
4008920656211,data_nature
4008920661215,data_nature
4008920664216,data_nature
4008920670316,data_nature
4008920670415,data_nature
4008920670613,data_nature
4008920671412,data_nature
4008920671610,data_nature
4008920681213,data_nature
4008920684214,data_nature
4008920685211,data_nature
4008920686218,data_nature
4008920694213,data_nature
4260026691293,data_nature
4260026691286,data_nature
4260026691507,data_nature
4260026691262,data_nature
4260026691279,data_nature
4260026691095,data_nature
4260026691132,data_nature
4260026691378,data_nature
4260026691385,data_nature
4260026691392,data_nature
4260026691415,data_nature
4260026691118,data_nature
4260026691125,data_nature
4260026692016,data_nature
4260026693044,data_nature
4260026693051,data_nature
4260026693068,data_nature
4260026693075,data_nature
4260026693099,data_nature
4260026693082,data_nature
4260026693198,data_nature
4260026693037,data_nature
4260026693105,data_nature
4260026693242,data_nature
4260026694447,data_nature
4260026693464,data_nature
4260026693471,data_nature
4260026693488,data_nature
4260026693495,data_nature
4260026693501,data_nature
4260026694102,data_nature
4260026694027,data_nature
4260026694034,data_nature
4260026694041,data_nature
4260026694058,data_nature
4260026694065,data_nature
4260026694072,data_nature
4260026694089,data_nature
4260026694096,data_nature
4260026694133,data_nature
4260026694140,data_nature
4260026694157,data_nature
4260026694164,data_nature
4260026694188,data_nature
4260026694195,data_nature
4260026694201,data_nature
4260026694218,data_nature
4260026694225,data_nature
4260026694249,data_nature
4260026694256,data_nature
4260026694263,data_nature
4260026694270,data_nature
4260026694287,data_nature
4260026694294,data_nature
4260026694300,data_nature
4260026694317,data_nature
4260026691019,data_nature
4260026691033,data_nature
4260026691026,data_nature
4260026691057,data_nature
4260026691064,data_nature
4260026691088,data_nature
4260026691217,data_nature
4260026691309,data_nature
4260026691323,data_nature
4260026691330,data_nature
4260026699510,data_nature
4260026691347,data_nature
4260026691354,data_nature
4260026691101,data_nature
4260026691361,data_nature
4260026691170,data_nature
4260026691194,data_nature
4260026691224,data_nature
4260026691231,data_nature
4260026691187,data_nature
4260026691248,data_nature
4260026691255,data_nature
4260026696052,data_nature
4260026696069,data_nature
4260026696076,data_nature
4260026696083,data_nature
4260026696090,data_nature
4260026696106,data_nature
4260026696113,data_nature
4260026696120,data_nature
4260026696502,data_nature
4260026696427,data_nature
4260026696434,data_nature
4260026696441,data_nature
4260026696458,data_nature
4260026696465,data_nature
4260026696472,data_nature
4260026696489,data_nature
4260026696496,data_nature
4260026694461,data_nature
4260026696229,data_nature
4260026696236,data_nature
4260026696243,data_nature
4260026696250,data_nature
4260026696182,data_nature
4260026696199,data_nature
4260026696205,data_nature
4260026696212,data_nature
4260026696267,data_nature
4260026694478,data_nature
4260026696274,data_nature
4260026696281,data_nature
4260026696298,data_nature
4260026696304,data_nature
4260026696311,data_nature
4260026696335,data_nature
4260026696342,data_nature
4260026696359,data_nature
4260026696366,data_nature
4260026694485,data_nature
4260026696373,data_nature
4260026696380,data_nature
4260026696380,data_nature
4260026696397,data_nature
4260026696410,data_nature
4260026697011,data_nature
4260026697028,data_nature
4260026697035,data_nature
4260026694492,data_nature
4260026697042,data_nature
4260026697059,data_nature
4260026697073,data_nature
4260026697080,data_nature
4260026697097,data_nature
4260026697134,data_nature
4260026697141,data_nature
4260026697158,data_nature
4260026697165,data_nature
4260026697172,data_nature
4260026697189,data_nature
4260026696014,data_nature
4260026696021,data_nature
4260026696038,data_nature
4260026696045,data_nature
4260026694409,data_nature
4260026694416,data_nature
4260026694423,data_nature
4260026694430,data_nature
4260026694447,data_nature
4260026694454,data_nature
4260026696137,data_nature
4260026696144,data_nature
4260026696151,data_nature
4260026693334,data_nature
4260026693341,data_nature
4260026693358,data_nature
4260026693365,data_nature
4260026693372,data_nature
4260026693396,data_nature
4260026694348,data_nature
4260026694355,data_nature
4260026694362,data_nature
4260026694386,data_nature
4260026694393,data_nature
7618500940103,data_nature
7618500949632,data_nature
9783961990160,data_nature
9783961990146,data_nature
9783961990177,data_nature
9783867282079,data_nature
9783928554862,data_nature
9783961990047,data_nature
9783961990139,data_nature
4022381038997,data_nature
4022381039031,data_nature
4022381038959,data_nature
4022381011358,data_nature
4022381011389,data_nature
4022381011426,data_nature
4022381024662,data_nature
4022381011440,data_nature
4022381024686,data_nature
4022381039055,data_nature
4022381020398,data_nature
4022381020350,data_nature
4022381019040,data_nature
4022381019064,data_nature
4022381019088,data_nature
4022381023702,data_nature
4022381023641,data_nature
4022381023665,data_nature
4022381023689,data_nature
4022381027359,data_nature
4022381037259,data_nature
4022381037273,data_nature
4022381032834,data_nature
4022381023726,data_nature
4022381023740,data_nature
4005394121023,data_nature
4005394284988,data_nature
4005394285404,data_nature
4005394285749,data_nature
4005394123003,data_nature
4005394144510,data_nature
4005394144879,data_nature
4005394144886,data_nature
4005394285411,data_nature
4005394284872,data_nature
4005394285695,data_nature
4005394116166,data_nature
4005394116111,data_nature
4005394145104,data_nature
4005394200797,data_nature
4005394115664,data_nature
4005394116319,data_nature
4005394143049,data_nature
4005394116210,data_nature
4005394286272,data_nature
4005394116265,data_nature
4005394151013,data_nature
4005394158005,data_nature
4005394154700,data_nature
4005394285992,data_nature
4005394285985,data_nature
4005394191033,data_nature
4005394286012,data_nature
4005394287088,data_nature
4005394287286,data_nature
4005394284179,data_nature
4005394200186,data_nature
4005394200193,data_nature
4005394200827,data_nature
4005394287699,data_nature
4005394287736,data_nature
4005394287705,data_nature
4005394200346,data_nature
4005394200582,data_nature
4005394200599,data_nature
4005394200605,data_nature
4005394200612,data_nature
4005394200568,data_nature
4005394200636,data_nature
4005394200643,data_nature
4005394200650,data_nature
4005394200667,data_nature
4005394200674,data_nature
4005394200681,data_nature
4005394287675,data_nature
4005394287682,data_nature
4005394287866,data_nature
4005394287965,data_nature
4005394286029,data_nature
4005394282694,data_nature
4005394286005,data_nature
4005394286067,data_nature
4005394286661,data_nature
4005394288078,data_nature
4005394288061,data_nature
4005394200889,data_nature
4005394200872,data_nature
4005394288108,data_nature
4005394288023,data_nature
4005394200537,data_nature
4005394200544,data_nature
4005394200551,data_nature
4005394200858,data_nature
4005394200780,data_nature
4005394285114,data_nature
4005394285138,data_nature
4005394287194,data_nature
3445020004510,data_nature
3445020004534,data_nature
3445020004558,data_nature
3445020004572,data_nature
4018462406106,data_nature
4018462142103,data_nature
4018462142202,data_nature
4018462142813,data_nature
4018462158159,data_nature
4018462142400,data_nature
4018462142165,data_nature
4018462145005,data_nature
4018462142004,data_nature
4018462161456,data_nature
4018462161609,data_nature
4018462161708,data_nature
4018462160930,data_nature
4018462157008,data_nature
4018462158005,data_nature
4018462158708,data_nature
4018462164402,data_nature
4018462250105,data_nature
4018462250204,data_nature
4018462251102,data_nature
4018462251201,data_nature
4018462250600,data_nature
4018462411308,data_nature
4018462402108,data_nature
4018462407608,data_nature
4018462191002,data_nature
4018462192009,data_nature
4018462193006,data_nature
4018462194003,data_nature
4018462195000,data_nature
4018462196007,data_nature
4018462160381,data_nature
4018462160251,data_nature
4018462409527,data_nature
4018462400708,data_nature
4018462290408,data_nature
4018462417454,data_nature
4018462161401,data_nature
4018462161722,data_nature
4018462161524,data_nature
4018462181003,data_nature
4018462401408,data_nature
4018462147108,data_nature
4018462147207,data_nature
4018462147306,data_nature
4018462147405,data_nature
4018462180006,data_nature
4018462172001,data_nature
4018462174005,data_nature
4018462173008,data_nature
4018462401507,data_nature
4018462402306,data_nature
4018462402405,data_nature
4018462404508,data_nature
4018462154021,data_nature
4018462154120,data_nature
4018462154229,data_nature
4018462290705,data_nature
4018462142219,data_nature
4018462142318,data_nature
4018462142868,data_nature
4018462141106,data_nature
4018462142653,data_nature
4018462144008,data_nature
4018462141021,data_nature
4018462141502,data_nature
4018462400654,data_nature
4018462400722,data_nature
4018462400432,data_nature
4018462400456,data_nature
4018462405109,data_nature
4018462416556,data_nature
4018462250709,data_nature
4018462250402,data_nature
4018462250303,data_nature
4018462158456,data_nature
4018462160442,data_nature
4018462603550,data_nature
4018462160411,data_nature
4018462160916,data_nature
4018462412206,data_nature
4018462417201,data_nature
4018462418109,data_nature
4018462411704,data_nature
4018462416600,data_nature
4018462416907,data_nature
4018462416105,data_nature
4018462157404,data_nature
4018462158050,data_nature
4018462143650,data_nature
4018462603604,data_nature
4018462603567,data_nature
4018462400418,data_nature
4018462290606,data_nature
4018462158753,data_nature
4018462154304,data_nature
4018462198001,data_nature
4018462199008,data_nature
4018462154106,data_nature
4018462154205,data_nature
4018462145302,data_nature
4018462145401,data_nature
4018462145609,data_nature
4018462157701,data_nature
4018462157251,data_nature
4018462158654,data_nature
4018462161050,data_nature
4018462148501,data_nature
4018462253601,data_nature
4018462400357,data_nature
4018462417317,data_nature
4018462417324,data_nature
4018462400302,data_nature
4018462251607,data_nature
4018462251508,data_nature
4018462148709,data_nature
4018462148600,data_nature
4018462148907,data_nature
4018462148808,data_nature
4018462441305,data_nature
4018462142509,data_nature
4018462149102,data_nature
4018462143001,data_nature
4018462143100,data_nature
4018462142905,data_nature
4018462140208,data_nature
4018462144503,data_nature
4018462145203,data_nature
4018462142301,data_nature
4018462400609,data_nature
4018462408025,data_nature
4018462404027,data_nature
4018462603000,data_nature
4018462161104,data_nature
4018462161258,data_nature
4018462161500,data_nature
4018462161302,data_nature
4018462161906,data_nature
4018462161753,data_nature
4018462158104,data_nature
